Topic,Topic_Name,Probability
-1,-1_player_fixed_map_item,[2.31594965e-01 1.29712076e-04 6.71429208e-03 4.68350201e-04]
0,0_fixed_player_map_change,[8.63335851e-01 5.95898424e-04 2.23405165e-02 1.73846275e-03]
0,0_fixed_player_map_change,[5.10945657e-01 4.42072891e-04 1.12796697e-02 1.09015119e-03]
-1,-1_player_fixed_map_item,[8.31000938e-01 4.74780051e-04 2.24791113e-02 1.60119831e-03]
-1,-1_player_fixed_map_item,[2.69738288e-01 2.37854244e-04 6.90594625e-03 6.77900268e-04]
0,0_fixed_player_map_change,[9.51545600e-01 6.65270645e-04 2.59092741e-02 2.41930819e-03]
0,0_fixed_player_map_change,[5.03249191e-01 4.37288300e-04 1.11716818e-02 1.08130651e-03]
-1,-1_player_fixed_map_item,[8.64001855e-01 5.90873942e-04 2.42340381e-02 2.09969488e-03]
-1,-1_player_fixed_map_item,[2.95428209e-01 1.62118154e-04 7.93665641e-03 5.37080737e-04]
0,0_fixed_player_map_change,[1.00000000e+000 5.32290045e-308 2.31673099e-306 1.54723792e-307]
-1,-1_player_fixed_map_item,[4.05849220e-01 2.53506891e-04 9.22960810e-03 6.70544331e-04]
-1,-1_player_fixed_map_item,[6.26518838e-01 3.41575716e-04 1.51477500e-02 1.02739355e-03]
0,0_fixed_player_map_change,[2.26005412e-01 2.09716503e-04 5.97064822e-03 5.26580128e-04]
-1,-1_player_fixed_map_item,[3.32706695e-01 2.45285587e-04 7.76589253e-03 6.48011930e-04]
0,0_fixed_player_map_change,[0.56787633 0.00067469 0.02735329 0.00338837]
0,0_fixed_player_map_change,[0.69333897 0.00072977 0.02988946 0.00364952]
0,0_fixed_player_map_change,[9.29045486e-01 5.29516506e-04 2.38066807e-02 1.63968756e-03]
0,0_fixed_player_map_change,[0.2373027  0.00024615 0.00654168 0.00063839]
0,0_fixed_player_map_change,[8.87826702e-01 6.21808987e-04 1.37575100e-02 1.36692960e-03]
0,0_fixed_player_map_change,[7.17446022e-01 4.71390649e-04 1.18880193e-02 1.16583372e-03]
-1,-1_player_fixed_map_item,[2.26980455e-01 1.45794876e-04 3.20243926e-03 3.14901417e-04]
-1,-1_player_fixed_map_item,[8.17550744e-01 4.52951271e-04 2.21395706e-02 1.47679388e-03]
-1,-1_player_fixed_map_item,[4.91080080e-01 2.73010583e-04 1.13841091e-02 7.85587777e-04]
-1,-1_player_fixed_map_item,[2.17230063e-01 1.34016225e-04 4.58859862e-03 3.50092717e-04]
0,0_fixed_player_map_change,[5.35156284e-01 4.43319836e-04 9.04628841e-03 9.20271094e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.39731084e-308 1.21137871e-306 1.12110689e-307]
-1,-1_player_fixed_map_item,[6.90405834e-01 4.84195728e-04 1.32159504e-02 1.22392422e-03]
-1,-1_player_fixed_map_item,[6.61183343e-01 4.23543495e-04 1.21691107e-02 1.07310100e-03]
-1,-1_player_fixed_map_item,[6.70960080e-01 4.76124786e-04 2.45939324e-02 1.54351788e-03]
0,0_fixed_player_map_change,[8.33130950e-01 6.62202731e-04 1.73252836e-02 1.74750455e-03]
-1,-1_player_fixed_map_item,[8.37994049e-01 6.19775905e-04 2.89075904e-02 2.40654938e-03]
0,0_fixed_player_map_change,[5.97344841e-01 4.49163504e-04 1.13134563e-02 1.10765495e-03]
-1,-1_player_fixed_map_item,[4.57562609e-01 2.50638564e-04 1.27666059e-02 7.93713888e-04]
0,0_fixed_player_map_change,[6.13580182e-01 5.79515138e-04 2.73056605e-02 1.82091515e-03]
-1,-1_player_fixed_map_item,[9.16088741e-01 5.77533341e-04 2.50957005e-02 1.92519099e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.85075956e-308 1.94266556e-306 1.86425916e-307]
0,0_fixed_player_map_change,[5.50766866e-01 4.67205742e-04 1.18891640e-02 1.15563008e-03]
0,0_fixed_player_map_change,[0.55755364 0.00065135 0.02761093 0.00308476]
0,0_fixed_player_map_change,[4.34166624e-01 3.61310694e-04 1.04940796e-02 9.17951833e-04]
-1,-1_player_fixed_map_item,[3.26295994e-01 2.82442758e-04 7.98763323e-03 7.81172020e-04]
0,0_fixed_player_map_change,[8.31881289e-01 5.29564741e-04 2.37256817e-02 1.86454296e-03]
-1,-1_player_fixed_map_item,[1.15317688e-01 7.76318704e-05 6.02307179e-03 2.73478548e-04]
-1,-1_player_fixed_map_item,[4.56993817e-01 2.53935052e-04 1.09107887e-02 7.91240472e-04]
-1,-1_player_fixed_map_item,[8.45536504e-01 6.03876099e-04 1.62143618e-02 1.52125111e-03]
-1,-1_player_fixed_map_item,[3.63797266e-01 3.42598677e-04 8.35743142e-03 8.99120454e-04]
-1,-1_player_fixed_map_item,[3.56947215e-01 2.47468086e-04 1.32476913e-02 7.86100723e-04]
0,0_fixed_player_map_change,[5.84696277e-01 4.41214038e-04 2.03383447e-02 1.57050419e-03]
-1,-1_player_fixed_map_item,[4.69889032e-01 2.69508419e-04 1.19242705e-02 8.74907102e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.34611068e-308 1.15953454e-306 1.05224705e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.34581713e-308 1.14773893e-306 1.05300266e-307]
-1,-1_player_fixed_map_item,[5.73728109e-01 3.97126303e-04 9.94318464e-03 9.40539116e-04]
-1,-1_player_fixed_map_item,[2.17177525e-01 1.26056383e-04 6.61952816e-03 3.81064497e-04]
0,0_fixed_player_map_change,[9.62001219e-01 4.96167043e-04 1.25073800e-02 1.22692483e-03]
0,0_fixed_player_map_change,[9.85576157e-01 4.13527826e-04 1.04240776e-02 1.02327004e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.34322434e-308 1.16914697e-306 1.05464010e-307]
0,0_fixed_player_map_change,[4.10409151e-01 3.40914779e-04 7.26024711e-03 7.33302904e-04]
-1,-1_player_fixed_map_item,[9.23256563e-01 5.55170027e-04 2.48384200e-02 1.70550387e-03]
-1,-1_player_fixed_map_item,[4.86125047e-01 3.00680292e-04 1.27473924e-02 9.17378880e-04]
0,0_fixed_player_map_change,[9.83773577e-01 4.03628032e-04 1.45507475e-02 1.27204699e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.98743719e-308 1.85801018e-306 1.61756290e-307]
-1,-1_player_fixed_map_item,[4.64658020e-01 2.75979374e-04 1.14863835e-02 7.93062848e-04]
-1,-1_player_fixed_map_item,[3.08937143e-01 2.69263186e-04 7.60919032e-03 7.47723270e-04]
-1,-1_player_fixed_map_item,[8.56791140e-01 4.90564720e-04 2.40816184e-02 1.64830593e-03]
-1,-1_player_fixed_map_item,[8.48954832e-01 5.58301276e-04 2.31285922e-02 1.69935936e-03]
-1,-1_player_fixed_map_item,[8.50807278e-01 5.59335396e-04 2.31640033e-02 1.70200281e-03]
-1,-1_player_fixed_map_item,[9.29026094e-01 5.97202780e-04 1.55830732e-02 1.44941792e-03]
-1,-1_player_fixed_map_item,[8.30940804e-01 5.49608850e-04 2.27214732e-02 1.67139577e-03]
-1,-1_player_fixed_map_item,[8.86514154e-02 5.81294434e-05 3.31058227e-03 2.18738359e-04]
-1,-1_player_fixed_map_item,[2.10597666e-01 1.29255230e-04 6.81680064e-03 4.57100975e-04]
-1,-1_player_fixed_map_item,[4.84612065e-01 3.11670700e-04 1.31694465e-02 9.53604196e-04]
-1,-1_player_fixed_map_item,[4.86816231e-01 3.02162619e-04 1.57430783e-02 1.08299795e-03]
-1,-1_player_fixed_map_item,[8.50917141e-01 5.40184011e-04 2.31078173e-02 1.66747815e-03]
0,0_fixed_player_map_change,[8.17802025e-01 5.00517551e-04 1.81838768e-02 1.59559040e-03]
-1,-1_player_fixed_map_item,[8.50947307e-01 5.38492691e-04 2.30740599e-02 1.67276087e-03]
-1,-1_player_fixed_map_item,[8.31116299e-01 5.23301981e-04 2.26077709e-02 1.63590990e-03]
-1,-1_player_fixed_map_item,[8.50905935e-01 5.41527350e-04 2.31068162e-02 1.67834108e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.96383553e-308 1.79321677e-306 1.56740935e-307]
-1,-1_player_fixed_map_item,[8.17489600e-01 5.33160597e-04 2.23965111e-02 1.63163442e-03]
-1,-1_player_fixed_map_item,[4.05152639e-01 2.77986236e-04 1.27685501e-02 9.72814704e-04]
0,0_fixed_player_map_change,[1.00000000e+000 5.01838038e-308 2.22751918e-306 1.70167217e-307]
-1,-1_player_fixed_map_item,[2.91688329e-01 1.71097818e-04 9.01067832e-03 5.83041499e-04]
0,0_fixed_player_map_change,[2.82446039e-01 2.49118669e-04 6.49026879e-03 6.23193663e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.50418919e-308 1.62031731e-306 1.26943891e-307]
0,0_fixed_player_map_change,[9.00033982e-01 5.51220628e-04 2.30519659e-02 1.74695372e-03]
0,0_fixed_player_map_change,[9.32257981e-01 5.38898863e-04 1.99102917e-02 1.54421627e-03]
0,0_fixed_player_map_change,[5.17809231e-01 4.42477883e-04 1.12129441e-02 1.09012677e-03]
0,0_fixed_player_map_change,[7.21235348e-01 4.86704093e-04 2.25421371e-02 1.75942152e-03]
0,0_fixed_player_map_change,[6.21430183e-01 5.06716318e-04 1.28354260e-02 1.25141465e-03]
-1,-1_player_fixed_map_item,[1.25059487e-01 7.35829671e-05 3.89117790e-03 2.67356178e-04]
-1,-1_player_fixed_map_item,[1.25062760e-01 7.29987188e-05 3.80760668e-03 2.69588593e-04]
-1,-1_player_fixed_map_item,[8.52354800e-01 5.37825307e-04 2.56892154e-02 1.72013478e-03]
-1,-1_player_fixed_map_item,[2.59580560e-01 2.14401233e-04 6.39495798e-03 5.50255974e-04]
-1,-1_player_fixed_map_item,[6.43409921e-01 4.20640118e-04 1.09707196e-02 1.01555314e-03]
-1,-1_player_fixed_map_item,[8.35693547e-01 6.71693847e-04 1.88526150e-02 1.74614114e-03]
0,0_fixed_player_map_change,[9.72509201e-01 6.62174369e-04 2.49225342e-02 1.90609026e-03]
-1,-1_player_fixed_map_item,[7.36854553e-01 4.26514296e-04 1.71085196e-02 1.22986232e-03]
0,0_fixed_player_map_change,[3.64179869e-01 3.12512555e-04 8.01988136e-03 7.76535972e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.94578637e-308 1.89811353e-306 1.47676064e-307]
-1,-1_player_fixed_map_item,[8.50371619e-01 4.93329016e-04 2.29882777e-02 1.52508295e-03]
0,0_fixed_player_map_change,[3.36240510e-01 2.90483850e-04 7.48266572e-03 7.20744471e-04]
-1,-1_player_fixed_map_item,[4.81386588e-01 3.49168894e-04 9.44554376e-03 8.91679261e-04]
0,0_fixed_player_map_change,[5.38825290e-01 4.64560822e-04 1.19032684e-02 1.15206857e-03]
0,0_fixed_player_map_change,[9.35125715e-01 3.42683935e-04 8.63183242e-03 8.48081497e-04]
0,0_fixed_player_map_change,[3.35155866e-01 2.76782983e-04 5.88468906e-03 5.92574505e-04]
-1,-1_player_fixed_map_item,[2.17065579e-01 1.21527220e-04 6.28369959e-03 4.44167904e-04]
-1,-1_player_fixed_map_item,[4.84914781e-01 2.79026186e-04 1.45443972e-02 1.04395734e-03]
-1,-1_player_fixed_map_item,[4.89929513e-01 3.71886853e-04 1.03756372e-02 9.62686416e-04]
-1,-1_player_fixed_map_item,[6.58327220e-01 4.36704105e-04 1.24671453e-02 1.11822684e-03]
-1,-1_player_fixed_map_item,[2.09252146e-01 1.71541792e-04 5.25767164e-03 4.45981156e-04]
-1,-1_player_fixed_map_item,[2.44228502e-01 2.01681332e-04 5.95036158e-03 5.14647909e-04]
-1,-1_player_fixed_map_item,[2.76209912e-01 2.26059554e-04 6.68134801e-03 5.77193151e-04]
0,0_fixed_player_map_change,[9.29883989e-01 7.26174438e-04 3.48321510e-02 2.43582903e-03]
0,0_fixed_player_map_change,[4.95759252e-01 3.64891623e-04 7.52231110e-03 7.64306953e-04]
-1,-1_player_fixed_map_item,[8.64930464e-01 4.76919415e-04 2.49467494e-02 1.52957573e-03]
-1,-1_player_fixed_map_item,[4.76732753e-01 2.60556029e-04 1.17665763e-02 7.66304334e-04]
0,0_fixed_player_map_change,[1.00000000e+000 5.00873920e-308 2.46365282e-306 1.81134434e-307]
-1,-1_player_fixed_map_item,[2.92956778e-01 1.66453781e-04 9.00428088e-03 5.80250908e-04]
-1,-1_player_fixed_map_item,[8.82089019e-01 6.36219208e-04 1.46165590e-02 1.43088281e-03]
-1,-1_player_fixed_map_item,[9.34427045e-01 5.59295051e-04 2.35652657e-02 1.88090748e-03]
0,0_fixed_player_map_change,[4.58322152e-01 4.36817136e-04 1.85492383e-02 1.71590436e-03]
-1,-1_player_fixed_map_item,[3.97314440e-01 2.65986986e-04 1.24719716e-02 8.49118905e-04]
0,0_fixed_player_map_change,[1.00000000e+000 5.00175250e-308 2.92240987e-306 1.54422080e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.41254801e-308 1.19536872e-306 1.13405524e-307]
-1,-1_player_fixed_map_item,[9.28322744e-01 6.11081862e-04 1.58903357e-02 1.48136549e-03]
-1,-1_player_fixed_map_item,[6.75664145e-01 5.00939592e-04 2.21018800e-02 1.50898320e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.99053988e-308 2.38233043e-306 1.77879456e-307]
-1,-1_player_fixed_map_item,[5.34591454e-01 4.15352609e-04 1.17622488e-02 1.08396283e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.39733631e-308 1.21815180e-306 1.12488649e-307]
0,0_fixed_player_map_change,[1.00000000e+000 5.01901985e-308 2.51606819e-306 1.77693605e-307]
0,0_fixed_player_map_change,[2.70598730e-01 2.37308730e-04 5.90858231e-03 5.80724486e-04]
0,0_fixed_player_map_change,[7.37926254e-01 5.15578400e-04 1.40474668e-02 1.30624211e-03]
0,0_fixed_player_map_change,[7.56600861e-01 5.30523990e-04 1.44525003e-02 1.34566815e-03]
-1,-1_player_fixed_map_item,[4.79043884e-01 2.83946942e-04 1.43432310e-02 1.01023757e-03]
0,0_fixed_player_map_change,[5.27933807e-01 4.55577993e-04 1.16776491e-02 1.12942624e-03]
-1,-1_player_fixed_map_item,[4.65269516e-01 2.69154640e-04 1.39532380e-02 9.78009389e-04]
0,0_fixed_player_map_change,[3.74270160e-01 3.14509558e-04 7.79718023e-03 7.68373261e-04]
-1,-1_player_fixed_map_item,[3.91909470e-01 2.65277902e-04 1.23639950e-02 8.45451515e-04]
-1,-1_player_fixed_map_item,[2.11672352e-01 1.23695420e-04 7.29863031e-03 4.58246827e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.82214409e-308 1.91862654e-306 1.84211819e-307]
0,0_fixed_player_map_change,[8.35603684e-01 6.05261774e-04 2.27073450e-02 2.25451807e-03]
-1,-1_player_fixed_map_item,[6.67236609e-01 3.87794869e-04 1.77896135e-02 1.42096627e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.41227524e-308 1.19486247e-306 1.13358805e-307]
0,0_fixed_player_map_change,[0.97103487 0.00098277 0.02528776 0.00269459]
0,0_fixed_player_map_change,[1.00000000e+000 4.98909643e-308 2.43574333e-306 1.78650634e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.99178281e-308 2.44073570e-306 1.76325827e-307]
-1,-1_player_fixed_map_item,[9.45175808e-01 5.88148606e-04 2.74055697e-02 2.01149564e-03]
0,0_fixed_player_map_change,[9.60033333e-01 9.54448193e-04 3.59359138e-02 3.07630480e-03]
0,0_fixed_player_map_change,[1.00000000e+000 5.01088435e-308 2.50951313e-306 1.81477823e-307]
0,0_fixed_player_map_change,[5.00246641e-01 4.00583584e-04 1.13876471e-02 1.00097591e-03]
0,0_fixed_player_map_change,[1.00000000e+000 5.01114571e-308 2.49406531e-306 1.81954996e-307]
-1,-1_player_fixed_map_item,[3.95846594e-01 2.67561110e-04 1.24082848e-02 8.50839072e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.80423684e-308 2.33838535e-306 1.48523603e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.39701084e-308 1.21457555e-306 1.12317533e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.27213821e-308 9.33792895e-307 9.32337124e-308]
-1,-1_player_fixed_map_item,[5.27782923e-01 4.47431815e-04 2.12556185e-02 1.41898747e-03]
0,0_fixed_player_map_change,[9.36258743e-01 6.12465447e-04 2.47341972e-02 1.79849967e-03]
-1,-1_player_fixed_map_item,[5.79186813e-01 5.59293002e-04 1.45396706e-02 1.53518495e-03]
-1,-1_player_fixed_map_item,[5.65707017e-03 5.30835034e-06 2.35888216e-04 2.29414956e-05]
0,0_fixed_player_map_change,[1.00000000e+000 4.27018723e-308 1.21693501e-306 1.07375390e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.40539619e-308 1.10574372e-306 1.08830434e-307]
-1,-1_player_fixed_map_item,[3.94455484e-01 2.64882608e-04 1.24253407e-02 8.45955897e-04]
-1,-1_player_fixed_map_item,[9.84516754e-02 7.20914912e-05 1.92664019e-03 1.84048174e-04]
-1,-1_player_fixed_map_item,[8.36470820e-01 5.78637766e-04 1.71355193e-02 1.51289019e-03]
-1,-1_player_fixed_map_item,[4.62805018e-01 3.26755729e-04 1.79539186e-02 1.05911292e-03]
-1,-1_player_fixed_map_item,[3.86114477e-01 2.63662657e-04 1.22546347e-02 8.39635954e-04]
-1,-1_player_fixed_map_item,[9.19738111e-01 6.42659282e-04 1.75567049e-02 1.62874914e-03]
-1,-1_player_fixed_map_item,[9.29030236e-01 5.94252564e-04 1.75551281e-02 1.53130259e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.95856512e-308 1.95891859e-306 1.70967939e-307]
0,0_fixed_player_map_change,[5.64086250e-01 5.10223267e-04 3.15319913e-02 1.60566842e-03]
-1,-1_player_fixed_map_item,[3.83526034e-01 2.62811854e-04 1.22325628e-02 8.37823629e-04]
-1,-1_player_fixed_map_item,[6.57308484e-01 4.36372341e-04 1.86281179e-02 1.84179131e-03]
0,0_fixed_player_map_change,[8.66227412e-01 6.11126871e-04 2.71391758e-02 2.01780605e-03]
-1,-1_player_fixed_map_item,[8.56181593e-01 5.88363081e-04 2.50207406e-02 1.90476568e-03]
-1,-1_player_fixed_map_item,[9.06121875e-01 5.58780951e-04 2.78515315e-02 2.06089885e-03]
0,0_fixed_player_map_change,[9.64590378e-01 8.67390367e-04 3.17911880e-02 2.75104380e-03]
-1,-1_player_fixed_map_item,[8.17986032e-01 5.67777831e-04 2.41073731e-02 1.84527106e-03]
-1,-1_player_fixed_map_item,[2.18034625e-01 1.33961890e-04 6.69817791e-03 4.94968986e-04]
0,0_fixed_player_map_change,[9.31093482e-01 5.31964534e-04 1.53492410e-02 1.34602569e-03]
-1,-1_player_fixed_map_item,[3.67046189e-01 2.78437330e-04 8.24928337e-03 7.11338959e-04]
0,0_fixed_player_map_change,[9.34870855e-01 1.49615249e-04 4.29919566e-03 3.77658486e-04]
-1,-1_player_fixed_map_item,[5.65150297e-03 5.30665601e-06 2.35656168e-04 2.29320292e-05]
0,0_fixed_player_map_change,[9.02187797e-01 6.01912896e-04 2.65529195e-02 1.98545146e-03]
-1,-1_player_fixed_map_item,[2.14936625e-01 1.32621142e-04 6.62717262e-03 4.90609337e-04]
-1,-1_player_fixed_map_item,[8.36376864e-01 5.78578245e-04 2.45634874e-02 1.87322328e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.29703587e-308 9.46873939e-307 9.43193732e-308]
0,0_fixed_player_map_change,[8.29632126e-01 5.66088260e-04 2.59560064e-02 1.95038317e-03]
-1,-1_player_fixed_map_item,[5.10136549e-01 3.17167464e-04 1.39823123e-02 1.04635934e-03]
-1,-1_player_fixed_map_item,[2.29479153e-01 1.47806795e-04 5.03846116e-03 3.88779981e-04]
-1,-1_player_fixed_map_item,[2.18196349e-01 1.77391549e-04 5.33318146e-03 4.58734829e-04]
0,0_fixed_player_map_change,[7.72243668e-01 5.39853119e-04 1.42342774e-02 1.34599874e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.78001804e-308 1.82464748e-306 1.74569201e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.77912466e-308 1.81595012e-306 1.74324586e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.78064639e-308 1.82077820e-306 1.74607824e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.77859934e-308 1.81248894e-306 1.74263068e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.77825351e-308 1.81337175e-306 1.74119904e-307]
-1,-1_player_fixed_map_item,[2.91568522e-01 1.60198484e-04 8.08270406e-03 5.12191353e-04]
-1,-1_player_fixed_map_item,[4.90213451e-01 2.68221611e-04 1.11788606e-02 7.83238005e-04]
-1,-1_player_fixed_map_item,[4.83163582e-01 2.84336881e-04 1.18876316e-02 8.17171348e-04]
0,0_fixed_player_map_change,[2.96736920e-01 2.53061062e-04 6.50733443e-03 6.26109564e-04]
-1,-1_player_fixed_map_item,[6.83120002e-01 4.87500292e-04 1.38832084e-02 1.27380306e-03]
-1,-1_player_fixed_map_item,[6.19718316e-01 3.77877875e-04 2.20082284e-02 1.38975362e-03]
0,0_fixed_player_map_change,[3.15841102e-01 2.78417012e-04 7.23025511e-03 6.95954688e-04]
0,0_fixed_player_map_change,[8.46721966e-01 5.35110788e-04 1.46258041e-02 1.37815246e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.94503794e-308 2.25398473e-306 1.80210186e-307]
-1,-1_player_fixed_map_item,[6.08673076e-02 3.75494542e-05 1.99343673e-03 1.27526575e-04]
-1,-1_player_fixed_map_item,[9.09278711e-01 5.35045168e-04 2.65586782e-02 1.90234973e-03]
0,0_fixed_player_map_change,[6.76453339e-01 5.28394064e-04 2.39797342e-02 1.90743354e-03]
0,0_fixed_player_map_change,[5.10354514e-01 3.47566231e-04 1.33312429e-02 1.00070978e-03]
-1,-1_player_fixed_map_item,[3.02704145e-01 2.02992339e-04 8.80493455e-03 6.15883293e-04]
-1,-1_player_fixed_map_item,[8.32131715e-01 5.14976727e-04 2.33983357e-02 1.62582731e-03]
-1,-1_player_fixed_map_item,[8.66386395e-01 5.48933474e-04 2.67795341e-02 1.93229605e-03]
-1,-1_player_fixed_map_item,[8.49023251e-01 5.29520043e-04 2.50815498e-02 1.89160417e-03]
-1,-1_player_fixed_map_item,[2.91396995e-01 1.79719063e-04 8.75946606e-03 6.48128222e-04]
0,0_fixed_player_map_change,[9.44639119e-01 6.06622130e-04 1.86026491e-02 1.59990024e-03]
0,0_fixed_player_map_change,[0.60130677 0.00063389 0.02614422 0.00313362]
0,0_fixed_player_map_change,[9.51520490e-01 5.83851447e-04 1.79764424e-02 1.54487899e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.27119521e-308 9.31973567e-307 9.30852041e-308]
0,0_fixed_player_map_change,[7.94136943e-01 7.63676393e-04 3.14304396e-02 3.78800811e-03]
0,0_fixed_player_map_change,[5.44148199e-01 4.68424062e-04 1.19814138e-02 1.15925522e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.40449520e-308 1.10830920e-306 1.08948676e-307]
0,0_fixed_player_map_change,[9.46816890e-01 6.37976473e-04 1.75064278e-02 1.64607406e-03]
-1,-1_player_fixed_map_item,[8.13961220e-01 5.46366173e-04 1.20945470e-02 1.20136592e-03]
-1,-1_player_fixed_map_item,[2.54704776e-01 2.08520363e-04 6.13205060e-03 5.30877688e-04]
-1,-1_player_fixed_map_item,[2.17645560e-01 1.32384501e-04 7.05305911e-03 4.07390381e-04]
-1,-1_player_fixed_map_item,[8.40990951e-01 5.55676197e-04 2.68270287e-02 1.84569403e-03]
0,0_fixed_player_map_change,[1.56728821e-01 1.46288166e-04 5.76875968e-03 5.52085970e-04]
-1,-1_player_fixed_map_item,[7.28881360e-01 3.48758660e-04 1.75996109e-02 1.22806904e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.43362363e-308 1.15433293e-306 1.13533985e-307]
-1,-1_player_fixed_map_item,[7.16572548e-01 4.75727000e-04 2.65227738e-02 1.56892823e-03]
-1,-1_player_fixed_map_item,[2.27198605e-01 1.56560703e-04 3.69285121e-03 3.56004236e-04]
-1,-1_player_fixed_map_item,[0.46337013 0.00048842 0.0113574  0.0012268 ]
-1,-1_player_fixed_map_item,[6.75362601e-01 5.01081748e-04 1.13996463e-02 1.12689984e-03]
-1,-1_player_fixed_map_item,[8.06504030e-01 5.03775603e-04 2.77918134e-02 1.82352449e-03]
-1,-1_player_fixed_map_item,[7.91654772e-01 5.52198179e-04 1.73531161e-02 1.46305264e-03]
-1,-1_player_fixed_map_item,[5.64826724e-03 5.30568225e-06 2.35523963e-04 2.29265464e-05]
